ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736;1;  708;2019;6;347;1;481;2;66;20130712;0;887;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  708;2019;7;347;1;481;2;66;20130712;0;887;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;504
736;1;  708;2019;7;347;1;481;1;0;20130712;240;887;126,876;5,265;4,5;15;13,214;12,688;4;3;1,17;;0;0;240;2;145,5;63;55;1;7;1;2258;1;;0
736;1;  708;2019;8;347;1;481;1;0;20130712;744;887;367,095;15,233;13,02;14;12,333;11,842;4;3;1,17;;0;0;744;1;420,98;63;55;1;1;1;6534;1;;0
736;1;  708;2019;9;347;1;481;1;0;20130712;720;887;304,502;12,636;10,8;12;10,571;10,15;4;3;1,17;;0;0;720;1;349,2;63;55;1;1;1;5420;1;;0
736;1;  708;2019;10;347;1;481;1;0;20130712;744;887;340,874;14,145;12,09;13;11,452;10,996;4;3;1,17;;0;0;744;1;390,91;63;55;1;1;1;6068;1;;0
736;1;  708;2019;11;347;1;481;1;0;20130712;720;887;304,502;12,636;10,8;12;10,571;10,15;4;3;1,17;;0;0;720;1;349,2;63;55;1;1;1;5420;1;;0
736;1;  708;2019;12;347;1;481;1;0;20130712;744;887;314,652;13,057;11,16;12;10,571;10,15;4;3;1,17;;0;0;744;1;360,84;63;55;1;1;1;5601;1;;0
736;1;  708;2020;1;347;1;481;1;0;20130712;744;887;314,652;13,057;11,16;12;10,571;10,15;4;3;1,17;;0;0;744;1;360,84;63;55;1;1;1;5601;1;;0
736;1;  708;2020;2;347;1;481;1;0;20130712;696;887;294,352;12,215;10,44;12;10,571;10,15;4;3;1,17;;0;0;696;1;337,56;63;55;1;1;1;5239;1;;0
736;1;  708;2020;3;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2020;4;347;1;481;1;0;20130712;720;887;380,628;15,795;13,5;15;13,214;12,688;4;3;1,17;;0;0;720;1;436,5;63;55;1;1;1;6775;1;;0
736;1;  708;2020;5;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2020;6;347;1;481;1;0;20130712;720;887;380,628;15,795;13,5;15;13,214;12,688;4;3;1,17;;0;0;720;1;436,5;63;55;1;1;1;6775;1;;0
736;1;  708;2020;7;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2020;8;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2020;9;347;1;481;1;0;20130712;720;887;380,628;15,795;13,5;15;13,214;12,688;4;3;1,17;;0;0;720;1;436,5;63;55;1;1;1;6775;1;;0
736;1;  708;2020;10;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2020;11;347;1;481;1;0;20130712;720;887;380,628;15,795;13,5;15;13,214;12,688;4;3;1,17;;0;0;720;1;436,5;63;55;1;1;1;6775;1;;0
736;1;  708;2020;12;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2021;1;347;1;481;1;0;20130712;744;887;393,316;16,322;13,95;15;13,214;12,688;4;3;1,17;;0;0;744;1;451,05;63;55;1;1;1;7001;1;;0
736;1;  708;2021;2;347;1;481;1;0;20130712;672;887;355,253;14,742;12,6;15;13,214;12,688;4;3;1,17;;0;0;672;1;407,4;63;55;1;1;1;6324;1;;0
736;1;  708;2021;3;347;1;481;1;0;20130712;744;887;39,332;1,632;1,395;1,5;1,322;1,269;4;3;1,17;;0;0;744;1;45,105;63;55;1;1;1;700;1;;0
736;1;  708;2021;4;347;1;481;1;270;20130712;480;887;25,375;1,053;0,9;1,5;1,322;1,269;4;3;1,17;;0;0;480;1;29,1;63;55;1;1;1;452;1;;240
736;1;  708;2021;5;347;1;481;1;270;20130712;336;887;91,804;7,862;6,72;8;7,119;6,557;7,9;6;1,17;;0;0;336;1;105,28;63;55;1;1;1;1634;1;;408
736;1;  708;2021;6;347;1;481;1;0;20130712;720;887;196,723;16,848;14,4;8;7,119;6,557;7,9;6;1,17;;0;0;720;1;225,6;63;55;1;1;1;3502;1;;0
736;1;  708;2021;7;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3618;1;;0
736;1;  708;2021;8;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3618;1;;0
736;1;  708;2021;9;347;1;481;1;0;20130712;720;887;196,723;16,848;14,4;8;7,119;6,557;7,9;6;1,17;;0;0;720;1;225,6;63;55;1;1;1;3502;1;;0
736;1;  708;2021;10;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3618;1;;0
736;1;  708;2021;11;347;1;481;1;0;20130712;720;887;196,723;16,848;14,4;8;7,119;6,557;7,9;6;1,17;;0;0;720;1;225,6;63;55;1;1;1;3600;1;;0
736;1;  708;2021;12;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3710;1;;0
736;1;  708;2022;1;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3710;1;;0
736;1;  708;2022;2;347;1;481;1;0;20130712;672;887;183,608;15,725;13,44;8;7,119;6,557;7,9;6;1,17;;0;0;672;1;210,56;63;55;1;1;1;3351;1;;0
736;1;  708;2022;3;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3710;1;;0
736;1;  708;2022;4;347;1;481;1;0;20130712;720;887;196,723;16,848;14,4;8;7,119;6,557;7,9;6;1,17;;0;0;720;1;225,6;63;55;1;1;1;3590;1;;0
736;1;  708;2022;5;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3710;1;;0
736;1;  708;2022;6;347;1;481;1;0;20130712;720;887;196,723;16,848;14,4;8;7,119;6,557;7,9;6;1,17;;0;0;720;1;225,6;63;55;1;1;1;3590;1;;0
736;1;  708;2022;7;347;1;481;1;0;20130712;744;887;203,281;17,41;14,88;8;7,119;6,557;7,9;6;1,17;;0;0;744;1;233,12;63;55;1;1;1;3710;1;;0
736;1;  713;2012;8;347;0;511;2;111;20120812;0;999;0;0;0;0;0;0;0;3,2;1,17;;0;0;0;1;0;20;55;1;14;12;0;1;;24
736;1;  713;2012;8;347;0;511;1;0;20120812;480;999;452;19;17;26;23,55;22,58;4,1;3,2;1,17;;0;0;480;2;503;20;55;1;3;21;1898;1;;0
736;1;  713;2012;9;347;0;511;1;140;20120812;456;999;236;8;7;14,2;12,84;12,41;3,4;2,6;1,17;;0;0;456;1;263;20;55;1;1;21;991;1;;264
736;1;  713;2012;10;347;0;511;1;140;20120812;0;999;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;20;55;1;1;21;0;1;;528
736;1;  713;2012;10;347;0;511;1;0;20120812;216;658;277;7;6;35;31,59;30,77;2,6;2;1,17;;0;0;216;2;309;63;55;1;2;21;1163;1;;0
736;1;  713;2012;11;347;0;511;1;0;20120812;720;658;440;23;20;17;15,42;14,65;5;3,9;1,17;;0;0;720;1;490;63;55;1;1;21;1848;1;;0
736;1;  713;2012;12;347;0;511;1;0;20120812;744;658;370;26;22;14;12,76;11,92;6,6;5,1;1,17;;0;0;744;1;412;63;55;1;1;21;1554;1;;0
736;1;  713;2013;1;347;0;511;1;0;20120812;744;658;385;41;35;15;13,76;12,43;9,7;7,6;1,17;;0;0;744;1;430;63;55;1;1;1;1617;1;;0
736;1;  713;2013;2;347;0;511;1;0;20120812;672;658;245;8;7;10;9,04;8,74;3,4;2,6;1,17;;0;0;672;1;273;63;55;1;1;1;1029;1;;0
736;1;  713;2013;3;347;0;511;1;87;20120812;600;658;305;12;11;14;12,67;12,18;3,9;3;1,17;;0;0;600;1;340;63;55;1;1;1;1281;1;;144
736;1;  713;2013;4;347;0;511;1;0;20120812;720;658;160;2;2;6;5,4;5,33;1,3;1;1,17;;0;0;720;1;178;63;55;1;1;1;672;1;;0
736;1;  713;2013;5;347;0;511;1;265;20120812;0;658;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;63;55;1;1;1;0;1;;96
736;1;  713;2013;5;347;0;511;1;265;20120812;408;999;330;9;7;22,06;19,91;19,39;2,6;2;1,17;;0;0;408;2;368;20;55;1;2;1;1386;1;;240
736;1;  713;2013;6;347;0;511;1;0;20120812;120;999;110;3;2;25;22,56;22;2,5;1,9;1,17;;0;0;120;1;123;20;55;1;1;1;462;1;;0
736;1;  713;2013;6;347;0;511;1;419;20120812;0;983;0;0;0;0;0;0;0;0;0;;0;0;0;2;0;63;55;1;2;1;0;1;;144
736;1;  713;2013;6;347;0;511;1;0;20120812;456;983;334;8;7;20;18,04;17,6;2,5;1,9;1,17;;0;0;456;3;373;63;55;1;5;1;1403;1;;0
736;1;  713;2013;7;347;0;511;1;0;20120812;744;983;436;11;9;16;14,43;14,08;2,5;1,9;1,17;;0;0;744;1;486;63;55;1;1;1;1831;1;;0
736;1;  713;2013;8;347;0;511;1;2;20120812;720;983;361;10;8;13,7;12,36;12,04;2,6;2;1,17;;0;0;720;1;403;63;55;1;1;1;1516;1;;24
736;1;  713;2013;9;347;0;511;1;0;20120812;720;983;332;23;20;13;11,84;11,08;6,4;5;1,17;;0;0;720;1;371;63;55;1;1;1;1394;1;;0
736;1;  713;2013;10;347;0;511;1;0;20120812;744;983;317;22;19;12;10,94;10,22;6,6;5,1;1,17;;0;0;744;1;353;63;55;1;1;1;1331;1;;0
736;1;  713;2013;11;347;0;511;1;0;20120812;720;983;306;21;18;12;10,92;10,21;6,6;5,1;1,17;;0;0;720;1;342;63;55;1;1;1;1285;1;;0
736;1;  713;2013;12;347;0;511;1;96;20120812;624;983;266;19;16;12;10,94;10,22;6,6;5,1;1,17;;0;0;624;1;296;63;55;1;1;1;1117;1;;120
736;1;  713;2014;1;347;0;511;1;0;20120812;744;983;237;17;14;9;8,2;7,66;6,6;5,1;1,17;;0;0;744;1;265;63;55;1;1;1;995;1;;0
736;1;  713;2014;2;347;0;511;1;0;20120812;672;983;215;15;13;9;8,2;7,67;6,4;5;1,17;;0;0;672;1;239;63;55;1;1;1;903;1;;0
736;1;  713;2014;3;347;0;511;1;0;20120812;744;983;238;16;14;9;8,2;7,67;6,4;5;1,17;;0;0;744;1;265;63;55;1;1;1;1000;1;;0
736;1;  713;2014;4;347;0;511;1;0;20120812;720;983;256;18;15;10;9,11;8,52;6,4;5;1,17;;0;0;720;1;285;63;55;1;1;1;1075;1;;0
736;1;  713;2014;5;347;0;511;1;419;20120812;72;983;26;2;2;10;9,1;8,52;6,4;5;1,17;;0;0;72;1;29;63;55;1;1;1;109;1;;144
736;1;  713;2014;5;347;0;511;1;419;20120812;0;;0;0;0;0;0;0;0;0;0;;0;0;0;2;0;63;55;1;4;1;0;1;;240
736;1;  713;2014;5;347;0;511;1;408;20120812;168;543;95;7;6;16;14,58;13,64;6,4;5;1,17;;0;0;168;3;106;62;55;1;2;1;399;1;;120
736;1;  713;2014;6;347;0;511;1;408;20120812;0;543;0;0;0;0;0;0;0;5;1,17;;0;0;0;1;0;62;55;1;1;1;0;1;;288
736;1;  713;2014;6;347;0;511;1;138;20120812;144;999;149;10;8;29;26,39;24,76;6,2;4,8;1,17;;0;0;144;2;166;20;55;1;2;1;626;1;;192
736;1;  713;2014;6;347;0;511;1;0;20120812;96;724;41;3;2;12;10,92;10,25;6,2;4,8;1,17;;0;0;96;3;46;63;55;1;2;1;172;1;;0
736;1;  713;2014;7;347;0;511;1;66;20120812;600;724;215;12;11;10;9,08;8,59;5,4;4,2;1,17;;0;0;600;1;240;63;55;1;1;1;903;1;;144
736;1;  713;2014;8;347;0;511;1;0;20120812;744;724;266;15;13;10;9,08;8,59;5,4;4,2;1,17;;0;0;744;1;297;63;55;1;1;1;1117;1;;0
736;1;  713;2014;9;347;0;511;1;0;20120812;720;724;258;15;13;10;9,08;8,59;5,4;4,2;1,17;;0;0;720;1;287;63;55;1;1;1;1084;1;;0
736;1;  713;2014;10;347;0;511;1;0;20120812;744;724;267;15;13;10;9,08;8,6;5,3;4,1;1,17;;0;0;744;1;297;63;55;1;1;1;1121;1;;0
736;1;  713;2014;11;347;0;511;1;66;20120812;624;724;224;12;11;10;9,08;8,6;5,3;4,1;1,17;;0;0;624;1;249;63;55;1;1;1;941;1;;96
736;1;  713;2014;12;347;0;511;1;0;20120812;744;724;267;15;13;10;9,08;8,6;5,3;4,1;1,17;;0;0;744;1;297;63;55;1;1;1;1121;1;;0
736;1;  713;2015;1;347;0;511;1;66;20120812;648;724;232;13;11;10;9,08;8,6;5,3;4,1;1,17;;0;0;648;1;259;63;55;1;1;1;974;1;;96
736;1;  713;2015;2;347;0;511;1;0;20120812;672;724;241;14;12;10;9,08;8,59;5,4;4,2;1,17;;0;0;672;1;268;63;55;1;1;1;1012;1;;0
736;1;  713;2015;3;347;0;511;1;0;20120812;744;724;293;16;14;11;9,99;9,46;5,3;4,1;1,17;;0;0;744;1;327;63;55;1;1;1;1231;1;;0
736;1;  713;2015;4;347;0;511;1;0;20120812;720;724;283;17;14;11;9,99;9,44;5,5;4,3;1,17;;0;0;720;1;316;63;55;1;1;1;1189;1;;0
736;1;  713;2015;5;347;0;511;1;0;20120812;744;724;293;17;15;11;9,99;9,44;5,5;4,3;1,17;;0;0;744;1;326;63;55;1;1;1;1231;1;;0
736;1;  713;2015;6;347;0;511;1;66;20120812;552;724;178;10;9;9;8,18;7,73;5,5;4,3;1,17;;0;0;552;1;198;63;55;1;1;1;748;1;;168
736;1;  713;2015;7;347;0;511;1;0;20120812;744;724;240;14;12;9;8,18;7,73;5,5;4,3;1,17;;0;0;744;1;267;63;55;1;1;1;1008;1;;0
736;1;  713;2015;8;347;0;511;1;0;20120812;744;724;240;14;12;9;8,18;7,73;5,5;4,3;1,17;;0;0;744;1;267;63;55;1;1;1;1008;1;;0
736;1;  713;2015;9;347;0;511;1;0;20120812;720;724;232;14;12;9;8,17;7,72;5,5;4,3;1,17;;0;0;720;1;258;63;55;1;1;1;974;1;;0
736;1;  713;2015;10;347;0;511;1;0;20120812;744;724;240;14;12;9;8,18;7,73;5,5;4,3;1,17;;0;0;744;1;267;63;55;1;1;1;1008;1;;0
736;1;  713;2015;11;347;0;511;1;0;20120812;720;724;232;14;12;9;8,18;7,73;5,5;4,3;1,17;;0;0;720;1;258;63;55;1;1;1;974;1;;0
736;1;  713;2015;12;347;0;511;1;0;20120812;744;724;240;14;12;9;8,18;7,73;5,5;4,3;1,17;;0;0;744;1;267;63;55;1;1;1;1008;1;;0
736;1;  713;2016;1;347;0;511;1;0;20120812;744;724;266;16;13;10;9,08;8,58;5,5;4,3;1,17;;0;0;744;1;297;63;55;1;1;1;1117;1;;0
736;1;  713;2016;2;347;0;511;1;0;20120812;696;724;249;15;12;10;9,08;8,58;5,5;4,3;1,17;;0;0;696;1;278;63;55;1;1;1;1046;1;;0
736;1;  713;2016;3;347;0;511;1;0;20120812;744;724;189;8;7;7;6,34;6,09;3,9;3;1,17;;0;0;744;1;210;63;55;1;1;1;794;1;;0
736;1;  713;2016;4;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2016;5;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2016;6;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2016;7;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2016;8;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2016;9;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2016;10;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2016;11;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2016;12;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;1;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;2;347;0;511;1;79;20120812;528;724;172;7;6;9;8,15;7,83;3,9;3;1,17;;0;0;528;1;192;63;55;1;1;1;722;1;;144
736;1;  713;2017;3;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;4;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2017;5;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;6;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2017;7;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;8;347;0;511;1;0;20120812;744;724;243;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;744;1;271;63;55;1;1;1;1021;1;;0
736;1;  713;2017;9;347;0;511;1;0;20120812;720;724;235;10;8;9;8,15;7,83;3,9;3;1,17;;0;0;720;1;262;63;55;1;1;1;987;1;;0
736;1;  713;2017;10;347;0;511;1;0;20120812;744;724;209;17;15;8;7,31;6,75;7,7;6;1,17;;0;0;744;1;233;63;55;1;1;1;878;1;;0
736;1;  713;2017;11;347;0;511;1;0;20120812;720;724;177;15;13;7;6,39;5,9;7,7;6;1,17;;0;0;720;1;197;63;55;1;1;1;743;1;;0
736;1;  713;2017;12;347;0;511;1;0;20120812;744;724;157;13;11;6;5,48;5,06;7,7;6;1,17;;0;0;744;1;175;63;55;1;1;1;659;1;;0
736;1;  713;2018;1;347;0;511;1;0;20120812;744;724;139;37;32;6;5,66;4,47;21,1;17;1,17;;0;0;744;1;154;63;55;1;1;1;584;1;;0
736;1;  713;2018;2;347;0;511;1;420;20120812;336;724;63;17;14;6;5,66;4,47;21,1;17;1,17;;0;0;336;1;70;63;55;1;1;1;265;1;;336
736;1;  713;2018;3;347;0;511;1;145;20120812;0;724;0;0;0;0;0;0;0;17;1,17;;0;0;0;1;0;63;55;1;1;1;0;1;;361
736;1;  713;2018;3;347;1;481;1;145;20180316;143;999;79;6;5;16;14,19;13,25;6,6;5;1,17;;0;0;143;1;91;20;55;1;5;1;1406;1;;145
736;1;  713;2018;3;347;1;481;1;0;20180316;95;724;33;2;2;10;8,86;8,28;6,6;5;1,17;;0;0;95;2;38;63;55;1;2;1;587;1;;0
736;1;  713;2018;4;347;1;481;1;0;20180316;720;724;422;30;26;17;15,07;14,08;6,6;5;1,17;;0;0;720;1;485;63;55;1;1;1;7512;1;;0
736;1;  713;2018;5;347;1;481;1;0;20180316;744;724;436;31;26;17;15,07;14,08;6,6;5;1,17;;0;0;744;1;501;63;55;1;1;1;7761;1;;0
736;1;  713;2018;6;347;1;481;1;0;20180316;720;724;398;28;24;16;14,18;13,25;6,6;5;1,17;;0;0;720;1;456;63;55;1;1;1;7084;1;;0
736;1;  713;2018;7;347;1;481;1;0;20180316;744;724;411;29;25;16;14,19;13,25;6,6;5;1,17;;0;0;744;1;471;63;55;1;1;1;7316;1;;0
736;1;  713;2018;8;347;1;481;1;0;20180316;744;724;411;29;25;16;14,19;13,25;6,6;5;1,17;;0;0;744;1;471;63;55;1;1;1;7316;1;;0
736;1;  713;2018;9;347;1;481;1;0;20180316;720;724;406;17;14;16;14,1;13,54;4;3;1,17;;0;0;720;1;466;63;55;1;1;1;7227;1;;0
736;1;  713;2018;10;347;1;481;1;0;20180316;744;724;419;17;15;16;14,09;13,53;4;3;1,17;;0;0;744;1;481;63;55;1;1;1;7458;1;;0
736;1;  713;2018;11;347;1;481;1;0;20180316;720;724;381;16;14;15;13,22;12,69;4;3;1,17;;0;0;720;1;437;63;55;1;1;1;6782;1;;0
736;1;  713;2018;12;347;1;481;1;0;20180316;744;724;341;14;12;13;11,46;11;4;3;1,17;;0;0;744;1;391;63;55;1;1;1;6070;1;;0
736;1;  713;2019;1;347;1;481;1;0;20180316;744;724;321;4;4;12;10,5;10,36;1,3;1;1,17;;0;0;744;1;368;63;55;1;1;1;5714;1;;0
736;1;  713;2019;2;347;1;481;1;0;20180316;672;724;314;4;4;13;11,37;11,22;1,3;1;1,17;;0;0;672;1;360;63;55;1;1;1;5589;1;;0
736;1;  713;2019;3;347;1;481;1;2;20180316;696;724;297;8;7;12;10,53;10,25;2,7;2;1,17;;0;0;696;1;341;63;55;1;1;1;5287;1;;48
736;1;  713;2019;4;347;1;481;1;0;20180316;720;724;308;8;7;12;10,53;10,25;2,7;2;1,17;;0;0;720;1;353;63;55;1;1;1;5482;1;;0
736;1;  713;2019;5;347;1;481;1;0;20180316;744;724;318;9;7;12;10,54;10,26;2,7;2;1,17;;0;0;744;1;365;63;55;1;1;1;5660;1;;0
736;1;  713;2019;6;347;1;481;1;0;20180316;720;724;308;8;7;12;10,54;10,26;2,7;2;1,17;;0;0;720;1;353;63;55;1;1;1;5482;1;;0
736;1;  713;2019;7;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2019;8;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2019;9;347;1;481;1;0;20180316;720;724;256,368;7,02;6;10;8,78;8,546;2,7;2;1,17;;0;0;720;1;294;63;55;1;1;1;4563;1;;0
736;1;  713;2019;10;347;1;481;1;0;20180316;744;724;291,405;7,979;6,82;11;9,657;9,4;2,7;2;1,17;;0;0;744;1;334,18;63;55;1;1;1;5187;1;;0
736;1;  713;2019;11;347;1;481;1;0;20180316;720;724;282,005;7,722;6,6;11;9,657;9,4;2,7;2;1,17;;0;0;720;1;323,4;63;55;1;1;1;5020;1;;0
736;1;  713;2019;12;347;1;481;1;0;20180316;744;724;238,422;6,529;5,58;9;7,902;7,691;2,7;2;1,17;;0;0;744;1;273,42;63;55;1;1;1;4244;1;;0
736;1;  713;2020;1;347;1;481;1;0;20180316;744;724;238,422;6,529;5,58;9;7,902;7,691;2,7;2;1,17;;0;0;744;1;273,42;63;55;1;1;1;4244;1;;0
736;1;  713;2020;2;347;1;481;1;10;20180316;648;724;207,658;5,686;4,86;9;7,902;7,691;2,7;2;1,17;;0;0;648;1;238,14;63;55;1;1;1;3696;1;;48
736;1;  713;2020;3;347;1;481;1;0;20180316;744;724;317,896;8,705;7,44;12;10,536;10,255;2,7;2;1,17;;0;0;744;1;364,56;63;55;1;1;1;5659;1;;0
736;1;  713;2020;4;347;1;481;1;0;20180316;720;724;307,642;8,424;7,2;12;10,536;10,255;2,7;2;1,17;;0;0;720;1;352,8;63;55;1;1;1;5476;1;;0
736;1;  713;2020;5;347;1;481;1;0;20180316;744;724;317,896;8,705;7,44;12;10,536;10,255;2,7;2;1,17;;0;0;744;1;364,56;63;55;1;1;1;5659;1;;0
736;1;  713;2020;6;347;1;481;1;0;20180316;720;724;307,642;8,424;7,2;12;10,536;10,255;2,7;2;1,17;;0;0;720;1;352,8;63;55;1;1;1;5476;1;;0
736;1;  713;2020;7;347;1;481;1;419;20180316;552;724;235,859;6,458;5,52;12;10,536;10,255;2,7;2;1,17;;0;0;552;1;270,48;63;55;1;1;1;4198;1;;192
736;1;  713;2020;8;347;1;481;1;0;20180316;744;724;317,896;8,705;7,44;12;10,536;10,255;2,7;2;1,17;;0;0;744;1;364,56;63;55;1;1;1;5659;1;;0
736;1;  713;2020;9;347;1;481;1;0;20180316;720;724;333,278;9,126;7,8;13;11,413;11,109;2,7;2;1,17;;0;0;720;1;382,2;63;55;1;1;1;5932;1;;0
736;1;  713;2020;10;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2020;11;347;1;481;1;0;20180316;720;724;333,278;9,126;7,8;13;11,413;11,109;2,7;2;1,17;;0;0;720;1;382,2;63;55;1;1;1;5932;1;;0
736;1;  713;2020;12;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2021;1;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2021;2;347;1;481;1;0;20180316;672;724;311,06;8,518;7,28;13;11,413;11,109;2,7;2;1,17;;0;0;672;1;356,72;63;55;1;1;1;5537;1;;0
736;1;  713;2021;3;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2021;4;347;1;481;1;0;20180316;720;724;333,278;9,126;7,8;13;11,413;11,109;2,7;2;1,17;;0;0;720;1;382,2;63;55;1;1;1;5932;1;;0
736;1;  713;2021;5;347;1;481;1;0;20180316;744;724;344,388;9,43;8,06;13;11,413;11,109;2,7;2;1,17;;0;0;744;1;394,94;63;55;1;1;1;6130;1;;0
736;1;  713;2021;6;347;1;481;1;0;20180316;720;724;125,568;7,02;6;5;4,42;4,186;5,3;4;1,17;;0;0;720;1;144;63;55;1;1;1;2235;1;;0
736;1;  713;2021;7;347;1;481;1;0;20180316;744;724;129,754;7,254;6,2;5;4,42;4,186;5,3;4;1,17;;0;0;744;1;148,8;63;55;1;1;1;2310;1;;0
